desde_tipo,desde_id,relacion,hasta_tipo,hasta_id,km,tiempo_min
Ubicacion,1212,CONECTA_CON,Ubicacion,1969,8.7,13.42
Ubicacion,1212,CONECTA_CON,Ubicacion,2250,7.95,13.44
Ubicacion,1212,CONECTA_CON,Ubicacion,3357,1.23,1.93
Ubicacion,1213,CONECTA_CON,Ubicacion,4162,3.73,4.1
Ubicacion,1213,CONECTA_CON,Ubicacion,3239,9.06,23.99
Ubicacion,1213,CONECTA_CON,Ubicacion,3063,6.61,10.02
Ubicacion,1214,CONECTA_CON,Ubicacion,3732,9.29,16.54
Ubicacion,1214,CONECTA_CON,Ubicacion,1592,6.32,10.59
Ubicacion,1214,CONECTA_CON,Ubicacion,2589,1.78,2.89
Ubicacion,1215,CONECTA_CON,Ubicacion,3518,5.8,6.53
Ubicacion,1215,CONECTA_CON,Ubicacion,1732,2.24,2.62
Ubicacion,1215,CONECTA_CON,Ubicacion,2046,0.84,1.53
Ubicacion,1216,CONECTA_CON,Ubicacion,1359,1.67,3.1
Ubicacion,1216,CONECTA_CON,Ubicacion,2692,6.4,6.6
Ubicacion,1216,CONECTA_CON,Ubicacion,4559,6.85,10.28
Ubicacion,1217,CONECTA_CON,Ubicacion,4612,5.31,6.87
Ubicacion,1217,CONECTA_CON,Ubicacion,983,7.3,17.43
Ubicacion,1217,CONECTA_CON,Ubicacion,4566,7.91,13.85
Ubicacion,1218,CONECTA_CON,Ubicacion,2459,2.61,3.33
Ubicacion,1218,CONECTA_CON,Ubicacion,4413,6.55,8.64
Ubicacion,1218,CONECTA_CON,Ubicacion,1229,3.79,11.28
Ubicacion,1219,CONECTA_CON,Ubicacion,1477,0.56,0.62
Ubicacion,1219,CONECTA_CON,Ubicacion,3919,6.03,6.98
Ubicacion,1219,CONECTA_CON,Ubicacion,2822,4.62,4.96
Ubicacion,1220,CONECTA_CON,Ubicacion,4586,4.02,7.84
Ubicacion,1220,CONECTA_CON,Ubicacion,1867,4.82,10.59
Ubicacion,1220,CONECTA_CON,Ubicacion,1629,5.89,7.73
Ubicacion,1221,CONECTA_CON,Ubicacion,4216,6.57,6.69
Ubicacion,1221,CONECTA_CON,Ubicacion,1932,6.48,6.49
Ubicacion,1221,CONECTA_CON,Ubicacion,368,2.07,3.76
Ubicacion,1222,CONECTA_CON,Ubicacion,214,1.93,5.78
Ubicacion,1222,CONECTA_CON,Ubicacion,2739,5.07,5.54
Ubicacion,1222,CONECTA_CON,Ubicacion,3298,8.45,17.02
Ubicacion,1223,CONECTA_CON,Ubicacion,399,9.72,20.13
Ubicacion,1223,CONECTA_CON,Ubicacion,689,4.25,9.77
Ubicacion,1223,CONECTA_CON,Ubicacion,3565,6.64,12.62
Ubicacion,1224,CONECTA_CON,Ubicacion,3992,4.2,5.63
Ubicacion,1224,CONECTA_CON,Ubicacion,3451,9.27,24.66
Ubicacion,1224,CONECTA_CON,Ubicacion,58,8.53,10.73
Ubicacion,1225,CONECTA_CON,Ubicacion,2231,9.12,9.9
Ubicacion,1225,CONECTA_CON,Ubicacion,4376,5.1,5.34
Ubicacion,1225,CONECTA_CON,Ubicacion,3673,7.21,11.55
Ubicacion,1226,CONECTA_CON,Ubicacion,1372,4.76,5.71
Ubicacion,1226,CONECTA_CON,Ubicacion,2958,7.76,9.54
Ubicacion,1226,CONECTA_CON,Ubicacion,3647,7.49,13.82
Ubicacion,1227,CONECTA_CON,Ubicacion,809,5.94,5.98
Ubicacion,1227,CONECTA_CON,Ubicacion,205,3.95,10.5
Ubicacion,1227,CONECTA_CON,Ubicacion,1412,2.51,6.02
Ubicacion,1228,CONECTA_CON,Ubicacion,2531,2.02,5.29
Ubicacion,1228,CONECTA_CON,Ubicacion,4557,6.99,8.33
Ubicacion,1228,CONECTA_CON,Ubicacion,3386,8.68,15.55
Ubicacion,1229,CONECTA_CON,Ubicacion,3125,9.02,13.32
Ubicacion,1229,CONECTA_CON,Ubicacion,4898,4.08,8.33
Ubicacion,1229,CONECTA_CON,Ubicacion,4235,3.34,4.08
Ubicacion,1230,CONECTA_CON,Ubicacion,4618,1.04,1.16
Ubicacion,1230,CONECTA_CON,Ubicacion,1723,1.44,4.12
Ubicacion,1230,CONECTA_CON,Ubicacion,131,8.36,10.44
Ubicacion,1231,CONECTA_CON,Ubicacion,4851,4.25,8.59
Ubicacion,1231,CONECTA_CON,Ubicacion,3380,4.86,6.1
Ubicacion,1231,CONECTA_CON,Ubicacion,1685,7.95,15.83
Ubicacion,1232,CONECTA_CON,Ubicacion,947,7.68,21.15
Ubicacion,1232,CONECTA_CON,Ubicacion,589,2.04,4.94
Ubicacion,1232,CONECTA_CON,Ubicacion,4220,5.81,12.93
Ubicacion,1233,CONECTA_CON,Ubicacion,4552,5.23,5.26
Ubicacion,1233,CONECTA_CON,Ubicacion,4434,3.06,3.46
Ubicacion,1233,CONECTA_CON,Ubicacion,2096,1.76,1.92
Ubicacion,1234,CONECTA_CON,Ubicacion,4588,2.84,4.83
Ubicacion,1234,CONECTA_CON,Ubicacion,2449,5.41,6.89
Ubicacion,1234,CONECTA_CON,Ubicacion,4603,4.24,10.14
Ubicacion,1235,CONECTA_CON,Ubicacion,2395,9.45,16.87
Ubicacion,1235,CONECTA_CON,Ubicacion,427,9.66,11.29
Ubicacion,1235,CONECTA_CON,Ubicacion,2251,5.6,9.65
Ubicacion,1236,CONECTA_CON,Ubicacion,3680,9.38,9.42
Ubicacion,1236,CONECTA_CON,Ubicacion,1148,6.61,11.28
Ubicacion,1236,CONECTA_CON,Ubicacion,723,2.22,2.4
Ubicacion,1237,CONECTA_CON,Ubicacion,332,1.74,3.8
Ubicacion,1237,CONECTA_CON,Ubicacion,4359,1.44,1.66
Ubicacion,1237,CONECTA_CON,Ubicacion,3201,7.69,17.48
Ubicacion,1238,CONECTA_CON,Ubicacion,1678,4.81,4.91
Ubicacion,1238,CONECTA_CON,Ubicacion,905,5.72,7.89
Ubicacion,1238,CONECTA_CON,Ubicacion,3655,5.12,7.33
Ubicacion,1239,CONECTA_CON,Ubicacion,3721,5.09,11.59
Ubicacion,1239,CONECTA_CON,Ubicacion,2411,1.77,1.81
Ubicacion,1239,CONECTA_CON,Ubicacion,4900,9.87,11.21
Ubicacion,1240,CONECTA_CON,Ubicacion,4954,2.89,3.35
Ubicacion,1240,CONECTA_CON,Ubicacion,1347,5.28,5.92
Ubicacion,1240,CONECTA_CON,Ubicacion,4062,9.79,10.43
Ubicacion,1241,CONECTA_CON,Ubicacion,2034,5.3,11.15
Ubicacion,1241,CONECTA_CON,Ubicacion,192,3.18,5.08
Ubicacion,1241,CONECTA_CON,Ubicacion,2187,9.37,13.39
Ubicacion,1242,CONECTA_CON,Ubicacion,2905,8.09,10.77
Ubicacion,1242,CONECTA_CON,Ubicacion,3883,1.72,2.29
Ubicacion,1242,CONECTA_CON,Ubicacion,2187,2.49,5.03
Ubicacion,1243,CONECTA_CON,Ubicacion,356,6.47,19.11
Ubicacion,1243,CONECTA_CON,Ubicacion,3986,5.75,7.59
Ubicacion,1243,CONECTA_CON,Ubicacion,3235,7.16,9.09
Ubicacion,1244,CONECTA_CON,Ubicacion,3590,7.88,9.58
Ubicacion,1244,CONECTA_CON,Ubicacion,1838,7.02,9.98
Ubicacion,1244,CONECTA_CON,Ubicacion,2993,4.06,7.45
Ubicacion,1245,CONECTA_CON,Ubicacion,1971,8.37,22.32
Ubicacion,1245,CONECTA_CON,Ubicacion,3738,8.89,12.53
Ubicacion,1245,CONECTA_CON,Ubicacion,3863,9.18,15.69
Ubicacion,1246,CONECTA_CON,Ubicacion,4389,7.18,11.88
Ubicacion,1246,CONECTA_CON,Ubicacion,1227,8.11,13.52
Ubicacion,1246,CONECTA_CON,Ubicacion,3787,3.11,3.26
Ubicacion,1247,CONECTA_CON,Ubicacion,630,6.76,17.83
Ubicacion,1247,CONECTA_CON,Ubicacion,2465,5.11,13.19
Ubicacion,1247,CONECTA_CON,Ubicacion,4367,6.77,7.5
Ubicacion,1248,CONECTA_CON,Ubicacion,4779,8.05,8.1
Ubicacion,1248,CONECTA_CON,Ubicacion,3917,7.18,8.8
Ubicacion,1248,CONECTA_CON,Ubicacion,4384,5.03,8.79
Ubicacion,1249,CONECTA_CON,Ubicacion,3853,7.5,8.43
Ubicacion,1249,CONECTA_CON,Ubicacion,3161,2.9,7.41
Ubicacion,1249,CONECTA_CON,Ubicacion,2641,4.05,4.94
Ubicacion,1250,CONECTA_CON,Ubicacion,366,5.49,8.3
Ubicacion,1250,CONECTA_CON,Ubicacion,3655,1.61,2.31
Ubicacion,1250,CONECTA_CON,Ubicacion,47,3.59,10.25
Ubicacion,1251,CONECTA_CON,Ubicacion,560,5.25,6.32
Ubicacion,1251,CONECTA_CON,Ubicacion,802,1.7,1.83
Ubicacion,1251,CONECTA_CON,Ubicacion,4721,8.48,11.65
Ubicacion,1252,CONECTA_CON,Ubicacion,4462,2.41,3.0
Ubicacion,1252,CONECTA_CON,Ubicacion,3524,4.34,6.02
Ubicacion,1252,CONECTA_CON,Ubicacion,1636,1.61,2.72
Ubicacion,1253,CONECTA_CON,Ubicacion,3702,5.07,13.11
Ubicacion,1253,CONECTA_CON,Ubicacion,1781,8.64,10.36
Ubicacion,1253,CONECTA_CON,Ubicacion,4814,6.26,14.94
Ubicacion,1254,CONECTA_CON,Ubicacion,207,7.22,10.58
Ubicacion,1254,CONECTA_CON,Ubicacion,4557,4.64,4.79
Ubicacion,1254,CONECTA_CON,Ubicacion,4146,8.21,12.02
Ubicacion,1255,CONECTA_CON,Ubicacion,1502,9.98,10.16
Ubicacion,1255,CONECTA_CON,Ubicacion,1591,3.28,5.16
Ubicacion,1255,CONECTA_CON,Ubicacion,4475,2.81,3.06
Ubicacion,1256,CONECTA_CON,Ubicacion,2871,0.68,1.37
Ubicacion,1256,CONECTA_CON,Ubicacion,1848,0.52,0.98
Ubicacion,1256,CONECTA_CON,Ubicacion,1578,1.87,2.37
Ubicacion,1257,CONECTA_CON,Ubicacion,1907,4.34,6.22
Ubicacion,1257,CONECTA_CON,Ubicacion,4660,2.01,5.58
Ubicacion,1257,CONECTA_CON,Ubicacion,4711,5.32,7.01
Ubicacion,1258,CONECTA_CON,Ubicacion,2486,6.48,7.88
Ubicacion,1258,CONECTA_CON,Ubicacion,3748,9.33,23.83
Ubicacion,1258,CONECTA_CON,Ubicacion,2947,4.71,11.79
Ubicacion,1259,CONECTA_CON,Ubicacion,4819,1.97,2.59
Ubicacion,1259,CONECTA_CON,Ubicacion,2497,3.04,4.61
Ubicacion,1259,CONECTA_CON,Ubicacion,2027,0.66,0.99
Ubicacion,1260,CONECTA_CON,Ubicacion,1337,4.31,5.7
Ubicacion,1260,CONECTA_CON,Ubicacion,2372,4.0,4.76
Ubicacion,1260,CONECTA_CON,Ubicacion,4769,1.51,1.65
Ubicacion,1261,CONECTA_CON,Ubicacion,2718,6.24,12.6
Ubicacion,1261,CONECTA_CON,Ubicacion,4070,1.69,3.34
Ubicacion,1261,CONECTA_CON,Ubicacion,138,4.4,4.6
Ubicacion,1262,CONECTA_CON,Ubicacion,2361,6.62,6.77
Ubicacion,1262,CONECTA_CON,Ubicacion,3156,2.65,5.01
Ubicacion,1262,CONECTA_CON,Ubicacion,4436,8.52,14.41
Ubicacion,1263,CONECTA_CON,Ubicacion,1133,1.01,1.41
Ubicacion,1263,CONECTA_CON,Ubicacion,1342,8.4,9.82
Ubicacion,1263,CONECTA_CON,Ubicacion,2240,6.98,7.24
Ubicacion,1264,CONECTA_CON,Ubicacion,4181,4.28,4.79
Ubicacion,1264,CONECTA_CON,Ubicacion,3638,8.04,19.6
Ubicacion,1264,CONECTA_CON,Ubicacion,1712,5.86,14.33
Ubicacion,1265,CONECTA_CON,Ubicacion,3222,7.02,8.11
Ubicacion,1265,CONECTA_CON,Ubicacion,559,4.74,7.44
Ubicacion,1265,CONECTA_CON,Ubicacion,4852,8.53,9.03
Ubicacion,1266,CONECTA_CON,Ubicacion,586,7.39,7.9
Ubicacion,1266,CONECTA_CON,Ubicacion,3605,6.67,7.69
Ubicacion,1266,CONECTA_CON,Ubicacion,1619,4.21,9.47
Ubicacion,1267,CONECTA_CON,Ubicacion,1128,4.93,7.31
Ubicacion,1267,CONECTA_CON,Ubicacion,188,6.36,10.96
Ubicacion,1267,CONECTA_CON,Ubicacion,3823,0.64,1.05
Ubicacion,1268,CONECTA_CON,Ubicacion,2807,6.69,19.92
Ubicacion,1268,CONECTA_CON,Ubicacion,3216,4.04,7.69
Ubicacion,1268,CONECTA_CON,Ubicacion,1022,9.22,14.03
Ubicacion,1269,CONECTA_CON,Ubicacion,4158,4.49,7.49
Ubicacion,1269,CONECTA_CON,Ubicacion,1691,1.72,3.27
Ubicacion,1269,CONECTA_CON,Ubicacion,2927,6.58,8.71
Ubicacion,1270,CONECTA_CON,Ubicacion,2271,3.15,3.23
Ubicacion,1270,CONECTA_CON,Ubicacion,1296,4.61,4.81
Ubicacion,1270,CONECTA_CON,Ubicacion,4427,6.0,16.69
Ubicacion,1271,CONECTA_CON,Ubicacion,4396,1.14,1.19
Ubicacion,1271,CONECTA_CON,Ubicacion,2582,3.66,5.88
Ubicacion,1271,CONECTA_CON,Ubicacion,4195,2.29,3.03
Ubicacion,1272,CONECTA_CON,Ubicacion,4835,7.77,16.09
Ubicacion,1272,CONECTA_CON,Ubicacion,3743,1.16,1.76
Ubicacion,1272,CONECTA_CON,Ubicacion,1965,4.51,5.41
Ubicacion,1273,CONECTA_CON,Ubicacion,4195,6.3,8.98
Ubicacion,1273,CONECTA_CON,Ubicacion,1459,6.11,6.36
Ubicacion,1273,CONECTA_CON,Ubicacion,906,4.4,6.3
Ubicacion,1274,CONECTA_CON,Ubicacion,2863,5.46,12.37
Ubicacion,1274,CONECTA_CON,Ubicacion,39,7.06,15.23
Ubicacion,1274,CONECTA_CON,Ubicacion,2581,0.96,1.64
Ubicacion,1275,CONECTA_CON,Ubicacion,4092,9.88,16.65
Ubicacion,1275,CONECTA_CON,Ubicacion,472,5.3,11.74
Ubicacion,1275,CONECTA_CON,Ubicacion,1347,8.49,13.43
Ubicacion,1276,CONECTA_CON,Ubicacion,4820,9.59,22.94
Ubicacion,1276,CONECTA_CON,Ubicacion,2305,4.58,7.54
Ubicacion,1276,CONECTA_CON,Ubicacion,112,4.72,6.61
Ubicacion,1277,CONECTA_CON,Ubicacion,4080,8.62,13.59
Ubicacion,1277,CONECTA_CON,Ubicacion,1892,4.09,10.14
Ubicacion,1277,CONECTA_CON,Ubicacion,2243,7.18,7.35
Ubicacion,1278,CONECTA_CON,Ubicacion,1794,7.89,10.22
Ubicacion,1278,CONECTA_CON,Ubicacion,1682,5.05,7.89
Ubicacion,1278,CONECTA_CON,Ubicacion,2063,3.4,4.3
Ubicacion,1279,CONECTA_CON,Ubicacion,2858,6.02,14.13
Ubicacion,1279,CONECTA_CON,Ubicacion,2012,5.91,12.75
Ubicacion,1279,CONECTA_CON,Ubicacion,1400,8.96,13.98
Ubicacion,1280,CONECTA_CON,Ubicacion,3954,1.67,1.96
Ubicacion,1280,CONECTA_CON,Ubicacion,4221,4.32,7.32
Ubicacion,1280,CONECTA_CON,Ubicacion,4780,4.91,5.84
Ubicacion,1281,CONECTA_CON,Ubicacion,858,8.51,21.33
Ubicacion,1281,CONECTA_CON,Ubicacion,4468,3.36,7.3
Ubicacion,1281,CONECTA_CON,Ubicacion,2343,7.93,18.93
Ubicacion,1282,CONECTA_CON,Ubicacion,3030,6.79,18.56
Ubicacion,1282,CONECTA_CON,Ubicacion,4156,9.74,17.35
Ubicacion,1282,CONECTA_CON,Ubicacion,3731,3.37,3.38
Ubicacion,1283,CONECTA_CON,Ubicacion,2625,9.52,18.56
Ubicacion,1283,CONECTA_CON,Ubicacion,2346,7.81,8.39
Ubicacion,1283,CONECTA_CON,Ubicacion,291,5.26,11.28
Ubicacion,1284,CONECTA_CON,Ubicacion,3297,6.61,7.06
Ubicacion,1284,CONECTA_CON,Ubicacion,1010,3.11,4.7
Ubicacion,1284,CONECTA_CON,Ubicacion,717,1.93,2.4
Ubicacion,1285,CONECTA_CON,Ubicacion,1486,3.2,6.79
Ubicacion,1285,CONECTA_CON,Ubicacion,3177,9.32,27.36
Ubicacion,1285,CONECTA_CON,Ubicacion,517,3.5,7.71
Ubicacion,1286,CONECTA_CON,Ubicacion,2193,1.02,1.12
Ubicacion,1286,CONECTA_CON,Ubicacion,4879,2.16,2.98
Ubicacion,1286,CONECTA_CON,Ubicacion,2840,8.25,16.47
Ubicacion,1287,CONECTA_CON,Ubicacion,4308,5.98,6.39
Ubicacion,1287,CONECTA_CON,Ubicacion,4471,0.73,1.52
Ubicacion,1287,CONECTA_CON,Ubicacion,871,3.95,5.39
Ubicacion,1288,CONECTA_CON,Ubicacion,4967,1.18,2.42
Ubicacion,1288,CONECTA_CON,Ubicacion,4838,8.85,9.22
Ubicacion,1288,CONECTA_CON,Ubicacion,4120,2.78,6.71
Ubicacion,1289,CONECTA_CON,Ubicacion,3126,7.86,23.32
Ubicacion,1289,CONECTA_CON,Ubicacion,3845,5.51,11.05
Ubicacion,1289,CONECTA_CON,Ubicacion,1173,6.49,9.07
Ubicacion,1290,CONECTA_CON,Ubicacion,1130,6.89,16.31
Ubicacion,1290,CONECTA_CON,Ubicacion,1824,3.89,11.54
Ubicacion,1290,CONECTA_CON,Ubicacion,2401,4.3,12.48
Ubicacion,1291,CONECTA_CON,Ubicacion,1750,7.44,9.31
Ubicacion,1291,CONECTA_CON,Ubicacion,1836,1.98,4.49
Ubicacion,1291,CONECTA_CON,Ubicacion,2590,2.27,2.3
Ubicacion,1292,CONECTA_CON,Ubicacion,371,4.76,9.13
Ubicacion,1292,CONECTA_CON,Ubicacion,522,8.54,9.53
Ubicacion,1292,CONECTA_CON,Ubicacion,3908,4.21,5.05
Ubicacion,1293,CONECTA_CON,Ubicacion,2886,5.79,10.54
Ubicacion,1293,CONECTA_CON,Ubicacion,4768,1.12,1.7
Ubicacion,1293,CONECTA_CON,Ubicacion,503,5.94,6.75
Ubicacion,1294,CONECTA_CON,Ubicacion,3806,1.95,2.45
Ubicacion,1294,CONECTA_CON,Ubicacion,4054,8.94,22.26
Ubicacion,1294,CONECTA_CON,Ubicacion,1475,1.99,2.98
Ubicacion,1295,CONECTA_CON,Ubicacion,2169,8.56,9.51
Ubicacion,1295,CONECTA_CON,Ubicacion,3763,0.61,0.82
Ubicacion,1295,CONECTA_CON,Ubicacion,3330,7.06,10.16
Ubicacion,1296,CONECTA_CON,Ubicacion,326,4.88,7.69
Ubicacion,1296,CONECTA_CON,Ubicacion,4220,3.72,8.65
Ubicacion,1296,CONECTA_CON,Ubicacion,1854,8.33,8.98
Ubicacion,1297,CONECTA_CON,Ubicacion,4423,6.85,7.03
Ubicacion,1297,CONECTA_CON,Ubicacion,1950,1.3,3.51
Ubicacion,1297,CONECTA_CON,Ubicacion,1021,1.95,2.1
Ubicacion,1298,CONECTA_CON,Ubicacion,2121,3.05,6.55
Ubicacion,1298,CONECTA_CON,Ubicacion,2018,4.48,6.88
Ubicacion,1298,CONECTA_CON,Ubicacion,3544,1.89,2.19
Ubicacion,1299,CONECTA_CON,Ubicacion,1622,5.51,7.77
Ubicacion,1299,CONECTA_CON,Ubicacion,4225,6.78,19.21
Ubicacion,1299,CONECTA_CON,Ubicacion,4550,5.52,5.99
Ubicacion,1300,CONECTA_CON,Ubicacion,1110,6.42,11.47
Ubicacion,1300,CONECTA_CON,Ubicacion,1179,8.39,11.57
Ubicacion,1300,CONECTA_CON,Ubicacion,1700,2.99,5.67
Ubicacion,1301,CONECTA_CON,Ubicacion,4345,1.22,2.43
Ubicacion,1301,CONECTA_CON,Ubicacion,4265,7.81,21.91
Ubicacion,1301,CONECTA_CON,Ubicacion,4664,8.05,8.32
Ubicacion,1302,CONECTA_CON,Ubicacion,2355,4.64,5.16
Ubicacion,1302,CONECTA_CON,Ubicacion,2287,2.14,3.03
Ubicacion,1302,CONECTA_CON,Ubicacion,3694,6.05,8.9
Ubicacion,1303,CONECTA_CON,Ubicacion,3239,9.14,14.59
Ubicacion,1303,CONECTA_CON,Ubicacion,4879,6.46,10.26
Ubicacion,1303,CONECTA_CON,Ubicacion,3007,7.92,19.81
Ubicacion,1304,CONECTA_CON,Ubicacion,2644,2.07,3.63
Ubicacion,1304,CONECTA_CON,Ubicacion,2377,7.63,17.87
Ubicacion,1304,CONECTA_CON,Ubicacion,1358,7.2,12.5
Ubicacion,1305,CONECTA_CON,Ubicacion,3392,5.56,10.19
Ubicacion,1305,CONECTA_CON,Ubicacion,2425,7.95,12.92
Ubicacion,1305,CONECTA_CON,Ubicacion,3114,7.94,20.35
Ubicacion,1306,CONECTA_CON,Ubicacion,4807,5.21,9.66
Ubicacion,1306,CONECTA_CON,Ubicacion,777,4.32,9.39
Ubicacion,1306,CONECTA_CON,Ubicacion,2774,9.31,20.79
Ubicacion,1307,CONECTA_CON,Ubicacion,4860,0.87,1.49
Ubicacion,1307,CONECTA_CON,Ubicacion,1905,4.06,4.39
Ubicacion,1307,CONECTA_CON,Ubicacion,1823,7.41,9.82
Ubicacion,1308,CONECTA_CON,Ubicacion,3576,3.73,5.44
Ubicacion,1308,CONECTA_CON,Ubicacion,220,4.19,6.77
Ubicacion,1308,CONECTA_CON,Ubicacion,1459,0.83,1.56
Ubicacion,1309,CONECTA_CON,Ubicacion,4140,2.83,3.25
Ubicacion,1309,CONECTA_CON,Ubicacion,4548,8.76,14.66
Ubicacion,1309,CONECTA_CON,Ubicacion,734,4.74,6.72
Ubicacion,1310,CONECTA_CON,Ubicacion,1971,7.46,7.66
Ubicacion,1310,CONECTA_CON,Ubicacion,1435,6.11,10.72
Ubicacion,1310,CONECTA_CON,Ubicacion,4533,8.27,8.52
Ubicacion,1311,CONECTA_CON,Ubicacion,608,3.92,7.39
Ubicacion,1311,CONECTA_CON,Ubicacion,1000,8.83,10.18
Ubicacion,1311,CONECTA_CON,Ubicacion,1247,2.55,5.64
Ubicacion,1312,CONECTA_CON,Ubicacion,3524,3.27,4.72
Ubicacion,1312,CONECTA_CON,Ubicacion,4231,0.74,0.83
Ubicacion,1312,CONECTA_CON,Ubicacion,2462,3.78,3.85
Ubicacion,1313,CONECTA_CON,Ubicacion,4931,6.41,6.55
Ubicacion,1313,CONECTA_CON,Ubicacion,1311,5.3,14.94
Ubicacion,1313,CONECTA_CON,Ubicacion,696,1.5,4.0
Ubicacion,1314,CONECTA_CON,Ubicacion,4023,9.86,13.59
Ubicacion,1314,CONECTA_CON,Ubicacion,1551,5.71,9.08
Ubicacion,1314,CONECTA_CON,Ubicacion,1122,1.98,2.07
Ubicacion,1315,CONECTA_CON,Ubicacion,3007,4.48,7.06
Ubicacion,1315,CONECTA_CON,Ubicacion,2848,2.24,2.33
Ubicacion,1315,CONECTA_CON,Ubicacion,508,7.74,11.52
Ubicacion,1316,CONECTA_CON,Ubicacion,782,6.34,18.66
Ubicacion,1316,CONECTA_CON,Ubicacion,1699,4.64,8.38
Ubicacion,1316,CONECTA_CON,Ubicacion,2859,7.44,7.91
Ubicacion,1317,CONECTA_CON,Ubicacion,4480,9.23,19.7
Ubicacion,1317,CONECTA_CON,Ubicacion,920,0.82,2.04
Ubicacion,1317,CONECTA_CON,Ubicacion,909,8.33,24.36
Ubicacion,1318,CONECTA_CON,Ubicacion,4786,4.32,7.91
Ubicacion,1318,CONECTA_CON,Ubicacion,325,6.97,15.72
Ubicacion,1318,CONECTA_CON,Ubicacion,1642,2.93,3.61
Ubicacion,1319,CONECTA_CON,Ubicacion,1683,3.91,4.54
Ubicacion,1319,CONECTA_CON,Ubicacion,325,6.31,14.35
Ubicacion,1319,CONECTA_CON,Ubicacion,243,7.75,18.34
Ubicacion,1320,CONECTA_CON,Ubicacion,3918,6.31,7.35
Ubicacion,1320,CONECTA_CON,Ubicacion,4571,8.08,11.35
Ubicacion,1320,CONECTA_CON,Ubicacion,829,8.11,8.18
Ubicacion,1321,CONECTA_CON,Ubicacion,1751,0.85,1.74
Ubicacion,1321,CONECTA_CON,Ubicacion,1101,4.7,8.86
Ubicacion,1321,CONECTA_CON,Ubicacion,349,6.7,12.89
Ubicacion,1322,CONECTA_CON,Ubicacion,3945,6.74,12.46
Ubicacion,1322,CONECTA_CON,Ubicacion,995,7.12,19.51
Ubicacion,1322,CONECTA_CON,Ubicacion,4295,9.4,19.16
Ubicacion,1323,CONECTA_CON,Ubicacion,3023,4.31,6.36
Ubicacion,1323,CONECTA_CON,Ubicacion,2102,7.4,16.24
Ubicacion,1323,CONECTA_CON,Ubicacion,4479,3.07,6.78
Ubicacion,1324,CONECTA_CON,Ubicacion,4655,1.41,1.41
Ubicacion,1324,CONECTA_CON,Ubicacion,3622,3.69,4.22
Ubicacion,1324,CONECTA_CON,Ubicacion,1545,6.67,6.82
Ubicacion,1325,CONECTA_CON,Ubicacion,2928,3.9,10.83
Ubicacion,1325,CONECTA_CON,Ubicacion,3049,3.19,3.62
Ubicacion,1325,CONECTA_CON,Ubicacion,1824,9.71,13.15
Ubicacion,1326,CONECTA_CON,Ubicacion,2180,4.73,5.0
Ubicacion,1326,CONECTA_CON,Ubicacion,1887,8.5,18.32
Ubicacion,1326,CONECTA_CON,Ubicacion,4088,6.67,7.93
Ubicacion,1327,CONECTA_CON,Ubicacion,2888,8.68,19.15
Ubicacion,1327,CONECTA_CON,Ubicacion,1315,8.86,8.92
Ubicacion,1327,CONECTA_CON,Ubicacion,2762,5.52,6.31
Ubicacion,1328,CONECTA_CON,Ubicacion,3125,6.71,18.87
Ubicacion,1328,CONECTA_CON,Ubicacion,1963,2.97,3.29
Ubicacion,1328,CONECTA_CON,Ubicacion,3659,2.96,3.77
Ubicacion,1329,CONECTA_CON,Ubicacion,2249,8.48,8.85
Ubicacion,1329,CONECTA_CON,Ubicacion,3868,9.41,19.27
Ubicacion,1329,CONECTA_CON,Ubicacion,3069,3.51,7.99
Ubicacion,1330,CONECTA_CON,Ubicacion,3836,6.22,11.6
Ubicacion,1330,CONECTA_CON,Ubicacion,2483,8.14,9.84
Ubicacion,1330,CONECTA_CON,Ubicacion,390,5.79,9.1
Ubicacion,1331,CONECTA_CON,Ubicacion,4032,4.79,8.55
Ubicacion,1331,CONECTA_CON,Ubicacion,3740,2.19,2.32
Ubicacion,1331,CONECTA_CON,Ubicacion,3660,9.59,14.86
Ubicacion,1332,CONECTA_CON,Ubicacion,1937,5.1,5.13
Ubicacion,1332,CONECTA_CON,Ubicacion,3188,4.78,6.83
Ubicacion,1332,CONECTA_CON,Ubicacion,84,5.78,12.93
Ubicacion,1333,CONECTA_CON,Ubicacion,2572,6.18,6.58
Ubicacion,1333,CONECTA_CON,Ubicacion,183,7.56,8.47
Ubicacion,1333,CONECTA_CON,Ubicacion,162,3.15,4.39
Ubicacion,1334,CONECTA_CON,Ubicacion,812,2.32,3.36
Ubicacion,1334,CONECTA_CON,Ubicacion,2148,9.21,10.22
Ubicacion,1334,CONECTA_CON,Ubicacion,545,7.17,9.15
Ubicacion,1335,CONECTA_CON,Ubicacion,1987,2.24,4.52
Ubicacion,1335,CONECTA_CON,Ubicacion,4978,7.89,8.33
Ubicacion,1335,CONECTA_CON,Ubicacion,4756,1.05,1.56
Ubicacion,1336,CONECTA_CON,Ubicacion,4200,8.65,10.59
Ubicacion,1336,CONECTA_CON,Ubicacion,4335,8.52,11.21
Ubicacion,1336,CONECTA_CON,Ubicacion,86,4.88,8.53
Ubicacion,1337,CONECTA_CON,Ubicacion,2999,5.28,15.07
Ubicacion,1337,CONECTA_CON,Ubicacion,1400,9.81,21.21
Ubicacion,1337,CONECTA_CON,Ubicacion,2746,7.22,19.81
Ubicacion,1338,CONECTA_CON,Ubicacion,489,3.29,6.84
